ticket_id,client_id,department,opened_date,resolved_date,sla_hours,priority,agent_id,resolution_hours,sla_met,opened_week,month_opened,ticket_age_days,priority_level,client_name,industry,location,agent_name,team,seniority_level
T0126,C006,Security,2024-12-13 04:41:45,2024-12-13 05:03:31.867363,48,Medium,A030,0.36301871194444446,1,50,2024-12,140,2,Ward Ltd,Finance,Dicksonburgh,Kathleen Sullivan,Tier 1,Junior
T0127,C031,Cloud Services,2025-02-20 09:55:51,2025-02-20 19:50:32.773615,48,High,A023,9.911603781944445,1,8,2025-02,71,3,Serrano-Larsen,Retail,Tonyborough,Zachary Adams,Tier 3,Senior
T0128,C037,Cloud Services,2025-01-19 21:35:44,2025-01-20 00:08:25.222450,24,High,A006,2.5447840138888886,1,3,2025-01,103,3,Bowen-Jones,Retail,East Alicia,Laura Ward,Tier 2,Junior
T0129,C004,Security,2024-11-27 05:36:25,2024-11-28 05:57:19.181320,72,High,A017,24.3483837,1,48,2024-11,156,3,"Wheeler, Beasley and Knight",Technology,North Louisborough,Brandi Fernandez,Tier 2,Senior
T0130,C002,Security,2025-01-09 23:23:18,2025-01-11 07:46:45.829262,72,Medium,A026,32.39106368388889,1,2,2025-01,113,2,"Dunn, Gomez and Harmon",Technology,Fordhaven,Dan Ryan,Tier 3,Senior
T0131,C006,Networking,2025-04-17 15:06:08,2025-04-18 06:52:08.485324,72,Medium,A019,15.766801478888889,1,16,2025-04,15,2,Ward Ltd,Finance,Dicksonburgh,Gina Garcia,Tier 2,Junior
T0132,C012,Security,2025-04-12 05:39:58,2025-04-12 16:20:50.734781,72,Medium,A014,10.681315216944444,1,15,2025-04,20,2,Dominguez-Steele,Retail,Georgemouth,Courtney Thompson,Tier 2,Junior
T0133,C011,Security,2025-02-03 21:03:26,2025-02-04 13:24:15.350066,48,Medium,A011,16.347041685,1,6,2025-02,88,2,Smith Ltd,Education,Lake Sara,Eric Morris,Tier 2,Junior
T0134,C010,IT Support,2025-03-03 03:23:34,2025-03-04 22:38:46.537867,48,Low,A012,43.253482740833334,1,10,2025-03,60,1,Thompson Group,Technology,West Loganchester,Lindsay Cook,Tier 2,Junior
T0135,C020,IT Support,2024-11-04 03:33:41,2024-11-04 14:22:34.390372,48,Low,A009,10.814830658888889,1,45,2024-11,179,1,"Garza, Lewis and Wilson",Education,Rodriguezburgh,Rachel Fletcher,Tier 2,Senior
T0136,C024,Networking,2025-01-02 20:59:16,2025-01-05 17:32:05.843305,48,Medium,A030,68.54717869583332,0,1,2025-01,120,2,"Davis, Craig and Griffith",Healthcare,Rodriguezside,Kathleen Sullivan,Tier 1,Junior
T0137,C044,Networking,2025-01-27 18:14:29,2025-01-27 23:39:26.364210,72,Low,A024,5.415934502777778,1,5,2025-01,95,1,"Stevens, King and Wallace",Finance,Johnchester,Kaitlyn Patrick,Tier 3,Junior
T0138,C035,Security,2025-04-16 09:38:05,2025-04-25 19:21:55.930814,48,High,A022,225.730814115,0,16,2025-04,16,3,"Hill, Kirby and Alvarado",Retail,Derekchester,Michael Nunez,Tier 2,Junior
T0139,C011,IT Support,2025-02-12 10:29:28,2025-02-12 12:51:25.254122,72,Medium,A028,2.365903922777778,1,7,2025-02,79,2,Smith Ltd,Education,Lake Sara,Stefanie Palmer,Tier 2,Junior
T0140,C005,Security,2024-12-11 02:18:37,2024-12-11 10:53:18.986380,24,Medium,A026,8.57832955,1,50,2024-12,142,2,Molina and Sons,Technology,Clarkport,Dan Ryan,Tier 3,Senior
T0141,C042,IT Support,2025-01-30 15:01:44,2025-02-04 09:29:07.786938,48,Medium,A008,114.45660748277778,0,5,2025-01,92,2,"Martinez, Ramirez and Bailey",Healthcare,Williamsville,Jacqueline Smith,Tier 2,Junior
T0142,C038,IT Support,2025-01-11 19:37:02,2025-01-12 23:22:27.899454,48,Medium,A015,27.75719429277778,1,2,2025-01,111,2,Johnson-Daniels,Technology,North Christopher,David Perkins,Tier 1,Junior
T0143,C047,Security,2025-04-27 10:58:36,2025-04-29 04:19:48.960774,48,Medium,A021,41.353600215,1,17,2025-04,5,2,Morrison-Reyes,Finance,South Brenda,Dakota Smith,Tier 2,Senior
T0144,C006,Networking,2025-03-13 08:45:57,2025-03-18 02:30:05.841184,48,Medium,A019,113.73578921777778,0,11,2025-03,50,2,Ward Ltd,Finance,Dicksonburgh,Gina Garcia,Tier 2,Junior
T0145,C015,Security,2024-12-17 10:38:17,2024-12-18 06:12:49.387325,24,Medium,A020,19.575663145833335,1,51,2024-12,136,2,Watson LLC,Education,Josephhaven,Alexander Morton,Tier 2,Senior
T0146,C029,Networking,2025-02-18 08:42:44,2025-02-21 01:38:32.008463,48,Medium,A029,64.93000235083333,0,8,2025-02,73,2,Stuart and Sons,Education,Lake Meghan,Sherry Phillips,Tier 1,Senior
T0147,C004,Networking,2025-03-07 09:42:36,2025-03-07 23:25:19.710084,72,Medium,A005,13.71214169,1,10,2025-03,56,2,"Wheeler, Beasley and Knight",Technology,North Louisborough,Kimberly Harvey,Tier 3,Junior
T0148,C038,IT Support,2025-04-04 12:09:19,2025-04-08 16:39:04.717111,48,Low,A004,100.49603253083333,0,14,2025-04,28,1,Johnson-Daniels,Technology,North Christopher,Michelle Allen,Tier 3,Mid
T0149,C015,IT Support,2024-12-12 15:10:35,2024-12-13 20:29:14.691504,48,Medium,A029,29.311025417777778,1,50,2024-12,141,2,Watson LLC,Education,Josephhaven,Sherry Phillips,Tier 1,Senior
T0150,C002,Security,2025-02-20 08:30:51,2025-02-20 21:00:46.914277,72,Medium,A019,12.498865076944446,1,8,2025-02,71,2,"Dunn, Gomez and Harmon",Technology,Fordhaven,Gina Garcia,Tier 2,Junior
T0151,C027,IT Support,2025-01-02 07:20:40,2025-01-03 23:21:22.372712,72,High,A030,40.01177019777778,1,1,2025-01,120,3,Strong LLC,Retail,East Megan,Kathleen Sullivan,Tier 1,Junior
T0152,C008,Security,2025-02-02 21:37:09,2025-02-07 16:22:52.396876,48,Medium,A014,114.76205468777778,0,5,2025-02,89,2,"Taylor, Graham and Bradley",Retail,Williamsport,Courtney Thompson,Tier 2,Junior
T0153,C040,Networking,2025-02-18 17:31:22,2025-02-20 15:19:59.342036,72,Low,A001,45.81037278777777,1,8,2025-02,73,1,Graves-Garner,Finance,Nicoleberg,Lisa Dennis,Tier 3,Mid
T0154,C012,Cloud Services,2024-12-21 08:37:20,2024-12-21 09:29:58.123976,72,Medium,A004,0.8772566599999999,1,51,2024-12,132,2,Dominguez-Steele,Retail,Georgemouth,Michelle Allen,Tier 3,Mid
T0155,C042,IT Support,2025-04-19 03:23:37,2025-04-22 06:19:26.589202,24,Medium,A026,74.930441445,0,16,2025-04,13,2,"Martinez, Ramirez and Bailey",Healthcare,Williamsville,Dan Ryan,Tier 3,Senior
T0156,C014,Cloud Services,2024-11-19 09:10:49,2024-11-19 12:36:28.946875,24,High,A011,3.4277630208333334,1,47,2024-11,164,3,Mendez Group,Finance,Shannonbury,Eric Morris,Tier 2,Junior
T0157,C021,Networking,2024-11-11 01:55:25,2024-11-12 06:41:35.150402,24,High,A022,28.76948622277778,0,46,2024-11,172,3,Lopez and Sons,Finance,Stephensonbury,Michael Nunez,Tier 2,Junior
T0158,C040,Security,2025-02-08 17:57:47,2025-02-12 09:10:48.158945,48,Medium,A009,87.21698859583333,0,6,2025-02,83,2,Graves-Garner,Finance,Nicoleberg,Rachel Fletcher,Tier 2,Senior
T0159,C026,IT Support,2025-04-23 14:01:03,2025-04-26 07:28:05.047017,48,Low,A020,65.45056861583333,0,17,2025-04,9,1,Parker-Mitchell,Retail,South Charles,Alexander Morton,Tier 2,Senior
T0160,C002,Security,2024-11-20 13:58:47,2024-11-22 02:58:55.586568,72,Medium,A002,37.00238515777778,1,47,2024-11,163,2,"Dunn, Gomez and Harmon",Technology,Fordhaven,Michelle Henderson,Tier 3,Senior
T0161,C044,Security,2024-11-15 07:07:42,2024-11-20 07:26:41.942725,48,Low,A024,120.31665075694444,0,46,2024-11,168,1,"Stevens, King and Wallace",Finance,Johnchester,Kaitlyn Patrick,Tier 3,Junior
T0162,C024,IT Support,2025-04-17 09:16:09,2025-04-19 02:38:21.552672,24,Medium,A011,41.370153519999995,0,16,2025-04,15,2,"Davis, Craig and Griffith",Healthcare,Rodriguezside,Eric Morris,Tier 2,Junior
T0163,C021,IT Support,2024-12-02 14:52:19,2024-12-04 14:53:26.525491,24,Low,A020,48.01875708083333,0,49,2024-12,151,1,Lopez and Sons,Finance,Stephensonbury,Alexander Morton,Tier 2,Senior
T0164,C022,Cloud Services,2025-03-30 08:58:30,2025-03-31 14:27:43.743538,48,Medium,A008,29.487150982777777,1,13,2025-03,33,2,Ochoa and Sons,Technology,North John,Jacqueline Smith,Tier 2,Junior
T0165,C013,Networking,2024-11-17 23:44:30,2024-11-19 09:13:26.098387,48,Medium,A027,33.48224955194445,1,46,2024-11,166,2,Larsen-Strickland,Technology,Port Melissafort,Timothy Smith,Tier 1,Mid
T0166,C030,IT Support,2025-04-29 10:58:21,2025-05-02 16:10:23.640898,48,Medium,A029,77.20073358277777,0,18,2025-04,3,2,"Santana, Booth and Spears",Education,North Michele,Sherry Phillips,Tier 1,Senior
T0167,C018,IT Support,2025-03-30 13:12:00,2025-03-31 19:51:42.185080,48,Medium,A015,30.661718077777778,1,13,2025-03,33,2,"Turner, Cameron and Woodard",Technology,Port Crystalville,David Perkins,Tier 1,Junior
T0168,C049,Networking,2025-04-28 11:07:36,2025-04-29 23:07:41.225011,48,Medium,A019,36.00145139194444,1,18,2025-04,4,2,Thomas Ltd,Finance,Cabreraport,Gina Garcia,Tier 2,Junior
T0169,C029,Security,2025-02-21 01:17:16,2025-02-21 09:23:07.879570,24,High,A010,8.097744325,1,8,2025-02,70,3,Stuart and Sons,Education,Lake Meghan,Donna Osborne DVM,Tier 2,Junior
T0170,C033,Security,2025-03-05 18:44:28,2025-03-06 09:53:46.379990,48,High,A018,15.155105552777778,1,10,2025-03,58,3,Sullivan Group,Education,Port Dianastad,Amy Santiago,Tier 2,Senior
T0171,C003,Cloud Services,2024-12-30 20:13:24,2025-01-03 21:03:23.675746,48,Low,A029,96.83324326277778,0,1,2024-12,123,1,Herrera Inc,Retail,Erikahaven,Sherry Phillips,Tier 1,Senior
T0172,C037,Security,2024-12-06 17:33:43,2024-12-08 12:57:12.326282,48,High,A028,43.39147952277778,1,49,2024-12,147,3,Bowen-Jones,Retail,East Alicia,Stefanie Palmer,Tier 2,Junior
T0173,C032,Cloud Services,2025-04-23 06:37:34,2025-04-23 19:41:04.001917,24,Medium,A024,13.058333865833333,1,17,2025-04,9,2,"Navarro, Franklin and Mosley",Education,Victoriaview,Kaitlyn Patrick,Tier 3,Junior
T0174,C037,Networking,2025-02-03 22:47:51,2025-02-07 05:43:24.132478,72,Low,A023,78.92587013277779,0,6,2025-02,88,1,Bowen-Jones,Retail,East Alicia,Zachary Adams,Tier 3,Senior
T0175,C007,IT Support,2025-02-23 08:00:51,2025-02-27 20:48:39.243026,24,Low,A019,108.79673417388888,0,8,2025-02,68,1,Ortega-Guerrero,Retail,North Ricardo,Gina Garcia,Tier 2,Junior
T0176,C029,Cloud Services,2025-01-02 15:54:54,2025-01-02 22:12:09.748893,72,Medium,A001,6.287708025833333,1,1,2025-01,120,2,Stuart and Sons,Education,Lake Meghan,Lisa Dennis,Tier 3,Mid
T0177,C042,Security,2024-11-09 11:46:27,2024-11-12 21:24:27.252042,48,Medium,A023,81.633403345,0,45,2024-11,174,2,"Martinez, Ramirez and Bailey",Healthcare,Williamsville,Zachary Adams,Tier 3,Senior
T0178,C037,Networking,2024-11-18 14:42:24,2024-11-18 16:22:42.211393,72,Medium,A009,1.6717253869444444,1,47,2024-11,165,2,Bowen-Jones,Retail,East Alicia,Rachel Fletcher,Tier 2,Senior
T0179,C022,Cloud Services,2024-11-12 20:09:14,2024-11-13 23:39:15.508270,48,Low,A010,27.50041896388889,1,46,2024-11,171,1,Ochoa and Sons,Technology,North John,Donna Osborne DVM,Tier 2,Junior
T0180,C023,Cloud Services,2025-01-19 16:14:33,2025-01-21 08:17:02.099342,72,Low,A018,40.04141648388889,1,3,2025-01,103,1,Reese and Sons,Education,East Tinaside,Amy Santiago,Tier 2,Senior
T0181,C040,Networking,2025-05-02 18:36:23,2025-05-02 19:41:49.981862,48,Medium,A007,1.0908282950000001,1,18,2025-05,0,2,Graves-Garner,Finance,Nicoleberg,Veronica Vargas,Tier 1,Junior
T0182,C046,Cloud Services,2025-02-12 06:24:16,2025-02-12 18:12:32.719224,48,Low,A029,11.80464422888889,1,7,2025-02,79,1,Summers Inc,Healthcare,Davidton,Sherry Phillips,Tier 1,Senior
T0183,C011,Networking,2025-01-07 16:38:49,2025-01-08 01:41:16.720441,48,High,A021,9.041033455833334,1,2,2025-01,115,3,Smith Ltd,Education,Lake Sara,Dakota Smith,Tier 2,Senior
T0184,C034,IT Support,2025-03-18 09:01:57,2025-03-21 18:02:30.472184,48,Medium,A006,81.00929782888889,0,12,2025-03,45,2,Johnson-Baldwin,Healthcare,Yangborough,Laura Ward,Tier 2,Junior
T0185,C042,Networking,2025-03-22 21:40:47,2025-03-26 10:39:38.892449,48,Low,A025,84.98108123583333,0,12,2025-03,41,1,"Martinez, Ramirez and Bailey",Healthcare,Williamsville,Heather Eaton,Tier 2,Mid
T0186,C034,Cloud Services,2024-11-26 18:23:27,2024-11-27 09:16:02.124852,72,Medium,A021,14.87642357,1,48,2024-11,157,2,Johnson-Baldwin,Healthcare,Yangborough,Dakota Smith,Tier 2,Senior
T0187,C026,IT Support,2025-03-23 06:07:08,2025-03-23 15:22:27.646550,72,Medium,A026,9.255457374999999,1,12,2025-03,40,2,Parker-Mitchell,Retail,South Charles,Dan Ryan,Tier 3,Senior
T0188,C043,IT Support,2025-04-08 04:13:56,2025-04-09 06:32:52.528470,48,Low,A004,26.31570235277778,1,15,2025-04,24,1,Clark PLC,Education,Jenniferfurt,Michelle Allen,Tier 3,Mid
T0189,C011,Cloud Services,2025-03-21 09:49:56,2025-03-24 08:34:58.329938,24,Medium,A004,70.750647205,0,12,2025-03,42,2,Smith Ltd,Education,Lake Sara,Michelle Allen,Tier 3,Mid
T0190,C035,Networking,2024-12-14 00:38:47,2024-12-16 13:35:07.656892,48,Medium,A015,60.93907135888889,0,50,2024-12,139,2,"Hill, Kirby and Alvarado",Retail,Derekchester,David Perkins,Tier 1,Junior
T0191,C033,Networking,2024-11-25 16:44:11,2024-12-01 20:37:28.766891,24,Low,A020,147.88826858083334,0,48,2024-11,158,1,Sullivan Group,Education,Port Dianastad,Alexander Morton,Tier 2,Senior
T0192,C017,Networking,2025-03-03 08:01:37,2025-03-03 16:30:40.046164,72,High,A011,8.48417949,1,10,2025-03,60,3,Pollard-Simmons,Education,South Codyfurt,Eric Morris,Tier 2,Junior
T0193,C009,IT Support,2024-11-12 13:49:16,2024-11-13 09:20:56.548507,72,Medium,A001,19.527930140833334,1,46,2024-11,171,2,Henry-Miller,Retail,Port Joshuashire,Lisa Dennis,Tier 3,Mid
T0194,C042,IT Support,2024-12-14 22:59:46,2024-12-16 07:50:10.615168,48,Low,A003,32.84017088,1,50,2024-12,139,1,"Martinez, Ramirez and Bailey",Healthcare,Williamsville,Michael Lloyd,Tier 1,Junior
T0195,C030,Networking,2025-01-20 20:35:24,2025-01-21 00:28:33.124274,24,Medium,A019,3.8858678538888887,1,4,2025-01,102,2,"Santana, Booth and Spears",Education,North Michele,Gina Garcia,Tier 2,Junior
T0196,C049,IT Support,2025-03-08 20:22:18,2025-03-09 14:30:12.793218,72,Medium,A025,18.131887005,1,10,2025-03,55,2,Thomas Ltd,Finance,Cabreraport,Heather Eaton,Tier 2,Mid
T0197,C016,Cloud Services,2024-12-16 01:01:43,2024-12-17 05:22:38.855010,24,Medium,A021,28.34884861388889,0,51,2024-12,137,2,Watson-Norton,Finance,East Mark,Dakota Smith,Tier 2,Senior
T0198,C016,Networking,2024-12-13 02:52:45,2024-12-15 23:11:17.905710,72,High,A018,68.30914047499999,1,50,2024-12,140,3,Watson-Norton,Finance,East Mark,Amy Santiago,Tier 2,Senior
T0199,C026,IT Support,2024-11-06 23:08:01,2024-11-08 07:24:00.212713,48,High,A015,32.26644797583333,1,45,2024-11,177,3,Parker-Mitchell,Retail,South Charles,David Perkins,Tier 1,Junior
T0200,C017,Security,2025-03-28 09:30:12,2025-03-28 11:40:17.450804,48,Medium,A022,2.168180778888889,1,13,2025-03,35,2,Pollard-Simmons,Education,South Codyfurt,Michael Nunez,Tier 2,Junior
T0201,C007,IT Support,2024-11-17 13:12:30,2024-11-22 11:48:35.517640,24,Low,A008,118.60153267777777,0,46,2024-11,166,1,Ortega-Guerrero,Retail,North Ricardo,Jacqueline Smith,Tier 2,Junior
T0202,C018,Security,2025-01-06 18:01:07,2025-01-13 20:03:25.802629,72,High,A007,170.03855628583335,0,2,2025-01,116,3,"Turner, Cameron and Woodard",Technology,Port Crystalville,Veronica Vargas,Tier 1,Junior
T0203,C039,IT Support,2024-11-01 20:07:40,2024-11-03 01:16:29.890282,48,Medium,A024,29.147191744999997,1,44,2024-11,182,2,"Cummings, Hopkins and Williams",Healthcare,Wallacebury,Kaitlyn Patrick,Tier 3,Junior
T0204,C034,Security,2024-12-16 17:05:00,2024-12-17 05:37:45.814477,24,Medium,A008,12.546059576944444,1,51,2024-12,137,2,Johnson-Baldwin,Healthcare,Yangborough,Jacqueline Smith,Tier 2,Junior
T0205,C039,Security,2024-11-14 03:04:18,2024-11-15 06:59:29.425483,48,High,A004,27.919840411944445,1,46,2024-11,169,3,"Cummings, Hopkins and Williams",Healthcare,Wallacebury,Michelle Allen,Tier 3,Mid
T0206,C018,IT Support,2024-12-15 07:42:56,2024-12-18 10:47:32.019200,48,High,A010,75.07667199999999,0,50,2024-12,138,3,"Turner, Cameron and Woodard",Technology,Port Crystalville,Donna Osborne DVM,Tier 2,Junior
T0207,C035,Networking,2024-11-03 01:04:43,2024-11-07 05:32:08.190607,48,High,A027,100.45699739083334,0,44,2024-11,180,3,"Hill, Kirby and Alvarado",Retail,Derekchester,Timothy Smith,Tier 1,Mid
T0208,C032,Cloud Services,2025-04-24 10:00:34,2025-04-28 13:42:29.582069,48,Medium,A007,99.69877279694444,0,17,2025-04,8,2,"Navarro, Franklin and Mosley",Education,Victoriaview,Veronica Vargas,Tier 1,Junior
T0209,C049,IT Support,2024-12-12 06:48:15,2024-12-12 07:15:41.906148,24,Low,A012,0.45747393000000003,1,50,2024-12,141,1,Thomas Ltd,Finance,Cabreraport,Lindsay Cook,Tier 2,Junior
T0210,C047,IT Support,2024-11-02 02:42:57,2024-11-04 02:07:02.686437,72,Medium,A025,47.40157956583333,1,44,2024-11,181,2,Morrison-Reyes,Finance,South Brenda,Heather Eaton,Tier 2,Mid
T0211,C001,Networking,2025-03-09 02:07:59,2025-03-09 21:48:52.393548,48,Low,A013,19.681498207777775,1,10,2025-03,54,1,"Reese, Brown and Carpenter",Education,North Chasefort,Tyler Rivera,Tier 2,Senior
T0212,C004,Networking,2024-11-15 23:55:34,2024-11-16 20:56:46.460501,48,Low,A025,21.020127916944443,1,46,2024-11,168,1,"Wheeler, Beasley and Knight",Technology,North Louisborough,Heather Eaton,Tier 2,Mid
T0213,C015,IT Support,2024-12-14 13:39:59,2024-12-15 05:15:09.500709,72,Low,A025,15.586250196944444,1,50,2024-12,139,1,Watson LLC,Education,Josephhaven,Heather Eaton,Tier 2,Mid
T0214,C037,IT Support,2025-01-08 21:21:33,2025-01-11 03:59:56.881682,48,Low,A028,54.63996713388889,0,2,2025-01,114,1,Bowen-Jones,Retail,East Alicia,Stefanie Palmer,Tier 2,Junior
T0215,C046,Cloud Services,2024-12-26 17:39:07,2024-12-27 19:35:56.592954,72,Medium,A013,25.947109153888892,1,52,2024-12,127,2,Summers Inc,Healthcare,Davidton,Tyler Rivera,Tier 2,Senior
T0216,C004,Security,2025-04-05 01:35:12,2025-04-14 02:52:25.265764,72,Medium,A029,217.28701826777777,0,14,2025-04,27,2,"Wheeler, Beasley and Knight",Technology,North Louisborough,Sherry Phillips,Tier 1,Senior
T0217,C045,Networking,2024-12-07 11:16:37,2024-12-09 13:37:11.896674,48,Low,A002,50.34302685388889,0,49,2024-12,146,1,"Holmes, Pace and Gomez",Finance,West Carolynberg,Michelle Henderson,Tier 3,Senior
T0218,C003,Cloud Services,2025-03-23 15:00:41,2025-03-24 14:16:29.457069,24,Medium,A005,23.263460296944444,1,12,2025-03,40,2,Herrera Inc,Retail,Erikahaven,Kimberly Harvey,Tier 3,Junior
T0219,C009,Security,2025-01-14 02:47:13,2025-01-16 02:28:56.107982,48,Medium,A017,47.695307772777774,1,3,2025-01,108,2,Henry-Miller,Retail,Port Joshuashire,Brandi Fernandez,Tier 2,Senior
T0220,C050,Networking,2025-02-01 09:16:14,2025-02-01 18:26:24.622769,48,Medium,A024,9.169617435833334,1,5,2025-02,90,2,Alvarado Ltd,Education,Port Davidville,Kaitlyn Patrick,Tier 3,Junior
T0221,C013,Cloud Services,2025-02-21 05:01:03,2025-02-25 18:19:35.209077,48,Medium,A025,109.30894696583333,0,8,2025-02,70,2,Larsen-Strickland,Technology,Port Melissafort,Heather Eaton,Tier 2,Mid
T0222,C034,Security,2025-03-11 04:15:32,2025-03-12 23:24:03.693779,48,High,A003,43.14213716083333,1,11,2025-03,52,3,Johnson-Baldwin,Healthcare,Yangborough,Michael Lloyd,Tier 1,Junior
T0223,C003,IT Support,2025-02-24 05:16:16,2025-02-24 20:34:19.961004,48,High,A010,15.301100278888889,1,9,2025-02,67,3,Herrera Inc,Retail,Erikahaven,Donna Osborne DVM,Tier 2,Junior
T0224,C005,Security,2025-03-27 11:40:23,2025-03-30 19:15:57.794769,48,Low,A024,79.59299854694444,0,13,2025-03,36,1,Molina and Sons,Technology,Clarkport,Kaitlyn Patrick,Tier 3,Junior
T0225,C005,Cloud Services,2025-02-21 22:17:17,2025-02-22 12:15:59.893832,24,Medium,A006,13.97858162,1,8,2025-02,70,2,Molina and Sons,Technology,Clarkport,Laura Ward,Tier 2,Junior
T0226,C028,IT Support,2024-12-09 23:44:46,2024-12-16 12:52:06.770197,24,High,A018,157.12243616583334,0,50,2024-12,144,3,"Lee, Frye and Gonzalez",Finance,Butlermouth,Amy Santiago,Tier 2,Senior
T0227,C029,Security,2024-12-28 17:39:17,2024-12-30 02:27:43.561257,48,High,A024,32.80737812694444,1,52,2024-12,125,3,Stuart and Sons,Education,Lake Meghan,Kaitlyn Patrick,Tier 3,Junior
T0228,C013,IT Support,2025-04-02 13:47:50,2025-04-04 17:52:45.055298,48,Medium,A024,52.081959805,0,14,2025-04,30,2,Larsen-Strickland,Technology,Port Melissafort,Kaitlyn Patrick,Tier 3,Junior
T0229,C033,Security,2024-12-28 02:49:55,2024-12-31 07:28:16.143112,48,High,A009,76.63920642000001,0,52,2024-12,125,3,Sullivan Group,Education,Port Dianastad,Rachel Fletcher,Tier 2,Senior
T0230,C042,Cloud Services,2025-04-08 15:59:07,2025-04-09 11:29:46.560828,48,Medium,A006,19.51098911888889,1,15,2025-04,24,2,"Martinez, Ramirez and Bailey",Healthcare,Williamsville,Laura Ward,Tier 2,Junior
T0231,C045,Networking,2024-11-11 21:00:55,2024-11-12 07:05:01.602451,72,Medium,A023,10.068500680833333,1,46,2024-11,172,2,"Holmes, Pace and Gomez",Finance,West Carolynberg,Zachary Adams,Tier 3,Senior
T0232,C030,Security,2025-01-25 03:46:22,2025-01-25 04:01:13.380631,72,Low,A004,0.24760573083333334,1,4,2025-01,97,1,"Santana, Booth and Spears",Education,North Michele,Michelle Allen,Tier 3,Mid
T0233,C012,Security,2025-03-05 16:16:25,2025-03-07 07:15:57.371612,72,Low,A013,38.99232544777777,1,10,2025-03,58,1,Dominguez-Steele,Retail,Georgemouth,Tyler Rivera,Tier 2,Senior
T0234,C017,Cloud Services,2024-11-24 05:04:27,2024-11-26 03:07:53.696624,72,Low,A028,46.05741572888889,1,47,2024-11,159,1,Pollard-Simmons,Education,South Codyfurt,Stefanie Palmer,Tier 2,Junior
T0235,C048,Networking,2025-04-30 09:01:27,2025-04-30 09:27:41.866288,72,Low,A007,0.43746285777777777,1,18,2025-04,2,1,Lewis-Cole,Technology,North Patrickville,Veronica Vargas,Tier 1,Junior
T0236,C028,Cloud Services,2024-12-15 00:07:18,2024-12-16 13:31:38.624094,72,Low,A005,37.405728915,1,50,2024-12,139,1,"Lee, Frye and Gonzalez",Finance,Butlermouth,Kimberly Harvey,Tier 3,Junior
T0237,C032,Cloud Services,2024-11-13 22:50:24,2024-11-14 04:01:52.837996,72,Low,A027,5.191343887777777,1,46,2024-11,170,1,"Navarro, Franklin and Mosley",Education,Victoriaview,Timothy Smith,Tier 1,Mid
T0238,C017,Networking,2025-01-02 15:33:13,2025-01-03 00:17:18.231835,72,Medium,A022,8.734786620833333,1,1,2025-01,120,2,Pollard-Simmons,Education,South Codyfurt,Michael Nunez,Tier 2,Junior
